method,seed,coverage,risk
offline_ahc,1,0.7234935964728113,0.12913522925130586
offline_ahc,1,0.7285324375393659,0.1288184438040346
offline_ahc,1,0.7335712786059206,0.12936462507155122
offline_ahc,1,0.7386101196724754,0.1290505969300739
offline_ahc,1,0.74364896073903,0.12845849802371542
offline_ahc,1,0.7486878018055847,0.12871564778463265
offline_ahc,1,0.7537266428721394,0.1286908077994429
offline_ahc,1,0.7587654839386941,0.12866629773104593
offline_ahc,1,0.7638043250052488,0.1302913688840022
offline_ahc,1,0.7688431660718035,0.1299836155106499
offline_ahc,1,0.7738820071383582,0.13076505697232774
offline_ahc,1,0.7789208482049129,0.1307277628032345
offline_ahc,1,0.7839596892714675,0.1309587573647563
offline_ahc,1,0.7887885786269158,0.13068937982432793
offline_ahc,1,0.7938274196934705,0.13118222692409415
offline_ahc,1,0.7988662607600252,0.13245729303547962
offline_ahc,1,0.8039051018265799,0.13241055105771743
offline_ahc,1,0.8089439428931345,0.13340254347261873
offline_ahc,1,0.8139827839596893,0.134640185710601
offline_ahc,1,0.819021625026244,0.13611894386054857
offline_ahc,1,0.8240604660927987,0.13656050955414012
offline_ahc,1,0.8290993071593533,0.1369967080273487
offline_ahc,1,0.834138148225908,0.1386861313868613
offline_ahc,1,0.8391769892924628,0.1388541406054541
offline_ahc,1,0.8442158303590174,0.13976622730664015
offline_ahc,1,0.8492546714255721,0.1411619283065513
offline_ahc,1,0.8542935124921268,0.14180388301794053
offline_ahc,1,0.859122401847575,0.1424731182795699
offline_ahc,1,0.8641612429141298,0.14407191448007775
offline_ahc,1,0.8692000839806845,0.14492753623188406
offline_ahc,1,0.8742389250472391,0.14625360230547552
offline_ahc,1,0.8792777661137938,0.14804202483285578
offline_ahc,1,0.8843166071803485,0.14957264957264957
offline_ahc,1,0.8893554482469032,0.1510859301227573
offline_ahc,1,0.8943942893134579,0.15258215962441316
offline_ahc,1,0.8994331303800126,0.15452847805788983
offline_ahc,1,0.9044719714465673,0.15691736304549675
offline_ahc,1,0.9095108125131219,0.1592797783933518
offline_ahc,1,0.9145496535796767,0.16138659320477503
offline_ahc,1,0.9195884946462314,0.16210045662100456
offline_ahc,1,0.9246273357127861,0.16416893732970028
offline_ahc,1,0.9294562250682343,0.16602665461938107
offline_ahc,1,0.9344950661347889,0.16805212311840037
offline_ahc,1,0.9395339072013437,0.1693854748603352
offline_ahc,1,0.9445727482678984,0.1713714158701934
offline_ahc,1,0.9496115893344531,0.1726730046429361
offline_ahc,1,0.9546504304010077,0.17440070376072137
offline_ahc,1,0.9596892714675624,0.17654780135637715
offline_ahc,1,0.9647281125341172,0.17889009793253535
offline_ahc,1,0.9697669536006719,0.18164104784585408
offline_ahc,1,0.9748057946672265,0.1837174240792591
offline_ahc,1,0.9798446357337812,0.18534390400685666
offline_ahc,1,0.9848834768003359,0.18887230867618846
offline_ahc,1,0.9899223178668907,0.19151643690349948
offline_ahc,1,0.9949611589334453,0.19455581346275586
offline_ahc,1,1.0,0.19714465672895234
online,2,0.00021039343572480537,1.0
online,2,0.005049442457395329,0.5833333333333334
online,2,0.010098884914790659,0.3125
online,2,0.015148327372185988,0.2777777777777778
online,2,0.020197769829581318,0.2708333333333333
online,2,0.025247212286976645,0.23333333333333334
online,2,0.030296654744371977,0.2361111111111111
online,2,0.035346097201767304,0.25
online,2,0.040395539659162635,0.2552083333333333
online,2,0.04523458868083316,0.24651162790697675
online,2,0.050284031138228484,0.24686192468619247
online,2,0.055333473595623815,0.24334600760456274
online,2,0.060382916053019146,0.23693379790940766
online,2,0.06543235851041447,0.2282958199356913
online,2,0.0704818009678098,0.22388059701492538
online,2,0.07553124342520513,0.22284122562674094
online,2,0.08058068588260046,0.21671018276762402
online,2,0.08541973490427099,0.2044334975369458
online,2,0.09046917736166632,0.20465116279069767
online,2,0.09551861981906165,0.20704845814977973
online,2,0.10056806227645697,0.20292887029288703
online,2,0.1056175047338523,0.20318725099601595
online,2,0.11066694719124763,0.20342205323193915
online,2,0.11571638964864296,0.2
online,2,0.12076583210603829,0.1951219512195122
online,2,0.12560488112770882,0.19262981574539365
online,2,0.13065432358510415,0.19001610305958133
online,2,0.13570376604249948,0.19224806201550387
online,2,0.1407532084998948,0.18684603886397608
online,2,0.14580265095729014,0.18903318903318903
online,2,0.15085209341468547,0.1896792189679219
online,2,0.1559015358720808,0.1862348178137652
online,2,0.1609509783294761,0.18823529411764706
online,2,0.16600042078687144,0.18757921419518378
online,2,0.17083946980854198,0.18596059113300492
online,2,0.1758889122659373,0.18181818181818182
online,2,0.18093835472333264,0.17906976744186046
online,2,0.18598779718072797,0.1753393665158371
online,2,0.1910372396381233,0.17290748898678415
online,2,0.19608668209551863,0.17489270386266095
online,2,0.20113612455291394,0.17573221757322174
online,2,0.20618556701030927,0.17653061224489797
online,2,0.2110246160319798,0.1744765702891326
online,2,0.21607405848937514,0.17818889970788704
online,2,0.22112350094677047,0.17507136060894388
online,2,0.2261729434041658,0.173953488372093
online,2,0.23122238586156113,0.17288444040036396
online,2,0.23627182831895646,0.17275155832591274
online,2,0.24132127077635177,0.17000871839581516
online,2,0.2463707132337471,0.17250213492741248
online,2,0.25120976225541763,0.1708542713567839
online,2,0.25625920471281294,0.16995073891625614
online,2,0.2613086471702083,0.16666666666666666
online,2,0.2663580896276036,0.16824644549763032
online,2,0.27140753208499896,0.16589147286821707
online,2,0.27645697454239426,0.1659056316590563
online,2,0.2815064169997896,0.16517189835575485
online,2,0.2865558594571849,0.16519823788546256
online,2,0.2916053019145803,0.16233766233766234
online,2,0.29644435093625077,0.1596877217885025
online,2,0.3014937933936461,0.16050244242847173
online,2,0.30654323585104143,0.15854495538778313
online,2,0.3115926783084368,0.1573261309925726
online,2,0.3166421207658321,0.15614617940199335
online,2,0.32169156322322745,0.15696533682145192
online,2,0.32674100568062275,0.15582743077913716
online,2,0.3317904481380181,0.15472415979708307
online,2,0.3366294971596886,0.15375
online,2,0.34167893961708395,0.15270935960591134
online,2,0.34672838207447926,0.15230582524271843
online,2,0.3517778245318746,0.15311004784688995
online,2,0.3568272669892699,0.15330188679245282
online,2,0.3618767094466653,0.15174418604651163
online,2,0.3669261519040606,0.15080275229357798
online,2,0.37197559436145594,0.1493212669683258
online,2,0.3768146433831264,0.14796203238414293
online,2,0.3818640858405218,0.14765840220385676
online,2,0.3869135282979171,0.14790647090810222
online,2,0.39196297075531245,0.14707461084272677
online,2,0.39701241321270775,0.14573396926338103
online,2,0.4020618556701031,0.14599686028257458
online,2,0.4071112981274984,0.14573643410852713
online,2,0.41216074058489377,0.14548238897396631
online,2,0.41699978960656425,0.14581231079717458
online,2,0.4220492320639596,0.14456630109670987
online,2,0.4270986745213549,0.1438423645320197
online,2,0.4321481169787503,0.14313534566699124
online,2,0.4371975594361456,0.14340712223291627
online,2,0.44224700189354094,0.1422454804947669
online,2,0.44729644435093624,0.1425211665098777
online,2,0.4523458868083316,0.14186046511627906
online,2,0.4573953292657269,0.14259429622815087
online,2,0.46223437828739744,0.14292216659080564
online,2,0.46728382074479274,0.14182800540297164
online,2,0.4723332632021881,0.1403118040089087
online,2,0.4773827056595834,0.14059056853239313
online,2,0.48243214811697877,0.14086349760139555
online,2,0.48748159057437407,0.13983599482088907
online,2,0.4925310330317694,0.139683895771038
online,2,0.49758047548916473,0.13911205073995772
online,2,0.5024195245108353,0.13819095477386933
online,2,0.5074689669682306,0.1384742951907131
online,2,0.5125184094256259,0.13793103448275862
online,2,0.5175678518830212,0.13739837398373983
online,2,0.5226172943404166,0.13768115942028986
online,2,0.527666736797812,0.1383572567783094
online,2,0.5327161792552072,0.13783570300157977
online,2,0.5377656217126026,0.13732394366197184
online,2,0.5426046707342731,0.1364870104691741
online,2,0.5476541131916685,0.13791778716865155
online,2,0.5527035556490637,0.13818043395508184
online,2,0.5577529981064591,0.13843832516031687
online,2,0.5628024405638544,0.13794392523364485
online,2,0.5678518830212498,0.13856984068173397
online,2,0.572901325478645,0.13881748071979436
online,2,0.5779507679360404,0.13906079359301055
online,2,0.5830002103934357,0.13966077228437387
online,2,0.5878392594151063,0.14030064423765212
online,2,0.5928887018725015,0.14017033356990774
online,2,0.5979381443298969,0.1389866291344124
online,2,0.6029875867872923,0.13921842288904396
online,2,0.6080370292446876,0.13944636678200692
online,2,0.6130864717020829,0.14104323953328757
online,2,0.6181359141594782,0.14091218515997278
online,2,0.6231853566168736,0.14078325455773127
online,2,0.6280244056385441,0.1410385259631491
online,2,0.6330738480959394,0.14323695579926887
online,2,0.6381232905533347,0.14375206066600726
online,2,0.6431727330107301,0.14327772325809618
online,2,0.6482221754681254,0.14313534566699124
online,2,0.6532716179255207,0.14396135265700483
online,2,0.658321060382916,0.14413550655161395
online,2,0.6633705028403114,0.1455756422454805
online,2,0.6682095518619819,0.14641057934508817
online,2,0.6732589943193772,0.1475
online,2,0.6783084367767725,0.14733250620347393
online,2,0.6833578792341679,0.14716748768472906
online,2,0.6884073216915633,0.14792176039119803
online,2,0.6934567641489585,0.14896844660194175
online,2,0.6985062066063539,0.1493975903614458
online,2,0.7035556490637492,0.1492224880382775
online,2,0.7083946980854198,0.15028215028215028
online,2,0.713444140542815,0.1524624004718372
online,2,0.7184935830002104,0.15285505124450952
online,2,0.7235430254576057,0.1520790927595231
online,2,0.7285924679150011,0.15275772451631534
online,2,0.7336419103723963,0.15428735302552338
online,2,0.7386913528297917,0.15408715465679293
online,2,0.7437407952871871,0.15417256011315417
online,2,0.7487902377445824,0.15481876931722394
online,2,0.7536292867662528,0.15577889447236182
online,2,0.7586787292236482,0.15668330560177482
online,2,0.7637281716810436,0.1578512396694215
online,2,0.7687776141384389,0.15873015873015872
online,2,0.7738270565958342,0.15878194671016857
online,2,0.7788764990532295,0.15991356023770933
online,2,0.7839259415106249,0.16049382716049382
online,2,0.7889753839680202,0.16213333333333332
online,2,0.7938144329896907,0.16273522395971377
online,2,0.798863875447086,0.16486700026336581
online,2,0.8039133179044814,0.16461659251504843
online,2,0.8089627603618768,0.16514954486345904
online,2,0.814012202819272,0.16567588524166452
online,2,0.8190616452766674,0.16696634985872078
online,2,0.8241110877340627,0.1672198110799081
online,2,0.8291605301914581,0.16747018523217458
online,2,0.8339995792131285,0.16801210898082744
online,2,0.8390490216705239,0.1692577733199599
online,2,0.8440984641279192,0.17048853439680958
online,2,0.8491479065853146,0.17195242814667988
online,2,0.8541973490427098,0.17364532019704434
online,2,0.8592467915001052,0.1743388834476004
online,2,0.8642962339575005,0.1747809152872444
online,2,0.8693456764148959,0.17618586640851888
online,2,0.8743951188722912,0.1766121270452358
online,2,0.8792341678939617,0.17755443886097153
online,2,0.884283610351357,0.17796811801094456
online,2,0.8893330528087524,0.17814052519517387
online,2,0.8943824952661477,0.1787814631851329
online,2,0.899431937723543,0.17894736842105263
online,2,0.9044813801809384,0.18004187020237264
online,2,0.9095308226383337,0.18112421929215822
online,2,0.914580265095729,0.18242466068553026
online,2,0.9194193141173995,0.1837528604118993
online,2,0.9244687565747949,0.18456986800182065
online,2,0.9295181990321902,0.18583069262109553
online,2,0.9345676414895855,0.18707789284106258
online,2,0.9396170839469808,0.1889834303627407
online,2,0.9446665264043762,0.19020044543429845
online,2,0.9497159688617716,0.19162605228179
online,2,0.9547654113191668,0.19347730277655356
online,2,0.9596044603408374,0.19600964700723525
online,2,0.9646539027982327,0.19825517993456926
online,2,0.9697033452556281,0.20112822738121067
online,2,0.9747527877130233,0.20375566587524283
online,2,0.9798022301704187,0.2052823706248658
online,2,0.984851672627814,0.20828882717368083
online,2,0.9899011150852094,0.2106269925611052
online,2,0.9949505575426046,0.2139987312328188
online,2,1.0,0.21691563223227436
naive_online,2,0.00021039343572480537,1.0
naive_online,2,0.005049442457395329,0.5
naive_online,2,0.010098884914790659,0.375
naive_online,2,0.015148327372185988,0.2777777777777778
naive_online,2,0.020197769829581318,0.22916666666666666
naive_online,2,0.025247212286976645,0.225
naive_online,2,0.030296654744371977,0.2013888888888889
naive_online,2,0.035346097201767304,0.18452380952380953
naive_online,2,0.040395539659162635,0.16145833333333334
naive_online,2,0.04523458868083316,0.14418604651162792
naive_online,2,0.050284031138228484,0.1297071129707113
naive_online,2,0.055333473595623815,0.12927756653992395
naive_online,2,0.060382916053019146,0.11846689895470383
naive_online,2,0.06543235851041447,0.1157556270096463
naive_online,2,0.0704818009678098,0.11940298507462686
naive_online,2,0.07553124342520513,0.11420612813370473
naive_online,2,0.08058068588260046,0.11488250652741515
naive_online,2,0.08541973490427099,0.11330049261083744
naive_online,2,0.09046917736166632,0.11162790697674418
naive_online,2,0.09551861981906165,0.10792951541850221
naive_online,2,0.10056806227645697,0.10460251046025104
naive_online,2,0.1056175047338523,0.099601593625498
naive_online,2,0.11066694719124763,0.09695817490494296
naive_online,2,0.11571638964864296,0.09272727272727273
naive_online,2,0.12076583210603829,0.08885017421602788
naive_online,2,0.12560488112770882,0.08542713567839195
naive_online,2,0.13065432358510415,0.08373590982286634
naive_online,2,0.13570376604249948,0.08217054263565891
naive_online,2,0.1407532084998948,0.08071748878923767
naive_online,2,0.14580265095729014,0.07936507936507936
naive_online,2,0.15085209341468547,0.0794979079497908
naive_online,2,0.1559015358720808,0.07692307692307693
naive_online,2,0.1609509783294761,0.07712418300653595
naive_online,2,0.16600042078687144,0.07731305449936629
naive_online,2,0.17083946980854198,0.07512315270935961
naive_online,2,0.1758889122659373,0.0729665071770335
naive_online,2,0.18093835472333264,0.07325581395348837
naive_online,2,0.18598779718072797,0.07352941176470588
naive_online,2,0.1910372396381233,0.07158590308370044
naive_online,2,0.19608668209551863,0.07081545064377683
naive_online,2,0.20113612455291394,0.07112970711297072
naive_online,2,0.20618556701030927,0.07142857142857142
naive_online,2,0.2110246160319798,0.06979062811565304
naive_online,2,0.21607405848937514,0.07010710808179163
naive_online,2,0.22112350094677047,0.07231208372978117
naive_online,2,0.2261729434041658,0.07348837209302325
naive_online,2,0.23122238586156113,0.07279344858962693
naive_online,2,0.23627182831895646,0.07123775601068566
naive_online,2,0.24132127077635177,0.07323452484742807
naive_online,2,0.2463707132337471,0.07429547395388557
naive_online,2,0.25120976225541763,0.07705192629815745
naive_online,2,0.25625920471281294,0.07881773399014778
naive_online,2,0.2613086471702083,0.07809983896940419
naive_online,2,0.2663580896276036,0.07740916271721959
naive_online,2,0.27140753208499896,0.07906976744186046
naive_online,2,0.27645697454239426,0.07990867579908675
naive_online,2,0.2815064169997896,0.08221225710014948
naive_online,2,0.2865558594571849,0.08223201174743025
naive_online,2,0.2916053019145803,0.08225108225108226
naive_online,2,0.29644435093625077,0.0823278921220724
naive_online,2,0.3014937933936461,0.08304256803907886
naive_online,2,0.30654323585104143,0.08442004118050789
naive_online,2,0.3115926783084368,0.08575286968264687
naive_online,2,0.3166421207658321,0.08770764119601329
naive_online,2,0.32169156322322745,0.09221713538260301
naive_online,2,0.32674100568062275,0.09336767546683837
naive_online,2,0.3317904481380181,0.09448319594166138
naive_online,2,0.3366294971596886,0.094375
naive_online,2,0.34167893961708395,0.09544334975369458
naive_online,2,0.34672838207447926,0.09587378640776699
naive_online,2,0.3517778245318746,0.09569377990430622
naive_online,2,0.3568272669892699,0.09669811320754718
naive_online,2,0.3618767094466653,0.10058139534883721
naive_online,2,0.3669261519040606,0.10263761467889908
naive_online,2,0.37197559436145594,0.10407239819004525
naive_online,2,0.3768146433831264,0.10552763819095477
naive_online,2,0.3818640858405218,0.10798898071625344
naive_online,2,0.3869135282979171,0.10929853181076672
naive_online,2,0.39196297075531245,0.11003757380568975
naive_online,2,0.39701241321270775,0.11181770005299417
naive_online,2,0.4020618556701031,0.11459968602825746
naive_online,2,0.4071112981274984,0.11472868217054263
naive_online,2,0.41216074058489377,0.11638591117917305
naive_online,2,0.41699978960656425,0.11755802219979819
naive_online,2,0.4220492320639596,0.11764705882352941
naive_online,2,0.4270986745213549,0.11921182266009853
naive_online,2,0.4321481169787503,0.12074001947419669
naive_online,2,0.4371975594361456,0.1217516843118383
naive_online,2,0.44224700189354094,0.12369172216936251
naive_online,2,0.44729644435093624,0.12464722483537159
naive_online,2,0.4523458868083316,0.12558139534883722
naive_online,2,0.4573953292657269,0.12603495860165592
naive_online,2,0.46223437828739744,0.12790168411470187
naive_online,2,0.46728382074479274,0.12696983340837462
naive_online,2,0.4723332632021881,0.12739420935412027
naive_online,2,0.4773827056595834,0.12692816218598502
naive_online,2,0.48243214811697877,0.12690798081116442
naive_online,2,0.48748159057437407,0.12861458782908933
naive_online,2,0.4925310330317694,0.1294318667236224
naive_online,2,0.49758047548916473,0.12980972515856237
naive_online,2,0.5024195245108353,0.1306532663316583
naive_online,2,0.5074689669682306,0.13142620232172472
naive_online,2,0.5125184094256259,0.1330049261083744
naive_online,2,0.5175678518830212,0.13373983739837397
naive_online,2,0.5226172943404166,0.1356682769726248
naive_online,2,0.527666736797812,0.13676236044657097
naive_online,2,0.5327161792552072,0.13783570300157977
naive_online,2,0.5377656217126026,0.1396713615023474
naive_online,2,0.5426046707342731,0.13958898797983715
naive_online,2,0.5476541131916685,0.13945447560507107
naive_online,2,0.5527035556490637,0.14008374571754853
naive_online,2,0.5577529981064591,0.14032440588457187
naive_online,2,0.5628024405638544,0.14018691588785046
naive_online,2,0.5678518830212498,0.14153390144497963
naive_online,2,0.572901325478645,0.14138817480719795
naive_online,2,0.5779507679360404,0.1437932289770659
naive_online,2,0.5830002103934357,0.14399133886683507
naive_online,2,0.5878392594151063,0.14495347172512527
naive_online,2,0.5928887018725015,0.14584811923349894
naive_online,2,0.5979381443298969,0.1474313863476425
naive_online,2,0.6029875867872923,0.14933705512909978
naive_online,2,0.6080370292446876,0.14948096885813147
naive_online,2,0.6130864717020829,0.15030885380919698
naive_online,2,0.6181359141594782,0.1524846834581348
naive_online,2,0.6231853566168736,0.15327481431465226
naive_online,2,0.6280244056385441,0.15376884422110554
naive_online,2,0.6330738480959394,0.1548687271518777
naive_online,2,0.6381232905533347,0.15562149686778767
naive_online,2,0.6431727330107301,0.15865227347072294
naive_online,2,0.6482221754681254,0.1600129827977929
naive_online,2,0.6532716179255207,0.1603864734299517
naive_online,2,0.658321060382916,0.1601150527325024
naive_online,2,0.6633705028403114,0.16079923882017128
naive_online,2,0.6682095518619819,0.1608942065491184
naive_online,2,0.6732589943193772,0.1621875
naive_online,2,0.6783084367767725,0.16222084367245657
naive_online,2,0.6833578792341679,0.16410098522167488
naive_online,2,0.6884073216915633,0.16595354523227385
naive_online,2,0.6934567641489585,0.1662621359223301
naive_online,2,0.6985062066063539,0.16656626506024097
naive_online,2,0.7035556490637492,0.1659688995215311
naive_online,2,0.7083946980854198,0.1669141669141669
naive_online,2,0.713444140542815,0.1672073134768505
naive_online,2,0.7184935830002104,0.16691068814055637
naive_online,2,0.7235430254576057,0.1671997673742367
naive_online,2,0.7285924679150011,0.1674848397343344
naive_online,2,0.7336419103723963,0.1674792084886722
naive_online,2,0.7386913528297917,0.168612930788949
naive_online,2,0.7437407952871871,0.16888260254596887
naive_online,2,0.7487902377445824,0.16914863725765664
naive_online,2,0.7536292867662528,0.16945840312674484
naive_online,2,0.7586787292236482,0.17027176927343315
naive_online,2,0.7637281716810436,0.17107438016528925
naive_online,2,0.7687776141384389,0.17104542966611933
naive_online,2,0.7738270565958342,0.1710168569874932
naive_online,2,0.7788764990532295,0.17098865478119935
naive_online,2,0.7839259415106249,0.17122920021470747
naive_online,2,0.7889753839680202,0.17173333333333332
naive_online,2,0.7938144329896907,0.17227670288894778
naive_online,2,0.798863875447086,0.17382143797735053
naive_online,2,0.8039133179044814,0.17403820989269825
naive_online,2,0.8089627603618768,0.1755526657997399
naive_online,2,0.814012202819272,0.17653140346342724
naive_online,2,0.8190616452766674,0.17672745954276908
naive_online,2,0.8241110877340627,0.1774317079397498
naive_online,2,0.8291605301914581,0.17761989342806395
naive_online,2,0.8339995792131285,0.17885973763874874
naive_online,2,0.8390490216705239,0.18029087261785356
naive_online,2,0.8440984641279192,0.1812063808574277
naive_online,2,0.8491479065853146,0.18211100099108027
naive_online,2,0.8541973490427098,0.1832512315270936
naive_online,2,0.8592467915001052,0.18437806072477964
naive_online,2,0.8642962339575005,0.18597857838364168
naive_online,2,0.8693456764148959,0.18707647628267182
naive_online,2,0.8743951188722912,0.18768046198267566
naive_online,2,0.8792341678939617,0.1897583153864561
naive_online,2,0.884283610351357,0.18986438258386867
naive_online,2,0.8893330528087524,0.19020581973030518
naive_online,2,0.8943824952661477,0.19054340155257588
naive_online,2,0.899431937723543,0.19111111111111112
naive_online,2,0.9044813801809384,0.19190509420795535
naive_online,2,0.9095308226383337,0.19338422391857507
naive_online,2,0.914580265095729,0.19484702093397746
naive_online,2,0.9194193141173995,0.19679633867276888
naive_online,2,0.9244687565747949,0.19799726900318615
naive_online,2,0.9295181990321902,0.19941149841557265
naive_online,2,0.9345676414895855,0.2010355695632598
naive_online,2,0.9396170839469808,0.20219435736677116
naive_online,2,0.9446665264043762,0.2044543429844098
naive_online,2,0.9497159688617716,0.20646876384581303
naive_online,2,0.9547654113191668,0.20802115469369767
naive_online,2,0.9596044603408374,0.21004165753124315
naive_online,2,0.9646539027982327,0.21199563794983642
naive_online,2,0.9697033452556281,0.2137123020177913
naive_online,2,0.9747527877130233,0.21433196632851284
naive_online,2,0.9798022301704187,0.21687781833798583
naive_online,2,0.984851672627814,0.21875667592394787
naive_online,2,0.9899011150852094,0.2199787460148778
naive_online,2,0.9949505575426046,0.22097695072954113
naive_online,2,1.0,0.22301704186829371
offline_ahc,2,0.00021039343572480537,1.0
offline_ahc,2,0.005049442457395329,0.20833333333333334
offline_ahc,2,0.010098884914790659,0.22916666666666666
offline_ahc,2,0.015148327372185988,0.3333333333333333
offline_ahc,2,0.020197769829581318,0.4375
offline_ahc,2,0.025247212286976645,0.45
offline_ahc,2,0.030296654744371977,0.4444444444444444
offline_ahc,2,0.035346097201767304,0.44642857142857145
offline_ahc,2,0.040395539659162635,0.4479166666666667
offline_ahc,2,0.04523458868083316,0.44651162790697674
offline_ahc,2,0.050284031138228484,0.4476987447698745
offline_ahc,2,0.055333473595623815,0.44106463878326996
offline_ahc,2,0.060382916053019146,0.44947735191637633
offline_ahc,2,0.06543235851041447,0.4533762057877814
offline_ahc,2,0.0704818009678098,0.45671641791044776
offline_ahc,2,0.07553124342520513,0.45403899721448465
offline_ahc,2,0.08058068588260046,0.44386422976501305
offline_ahc,2,0.08541973490427099,0.43842364532019706
offline_ahc,2,0.09046917736166632,0.43488372093023253
offline_ahc,2,0.09551861981906165,0.42290748898678415
offline_ahc,2,0.10056806227645697,0.41422594142259417
offline_ahc,2,0.1056175047338523,0.398406374501992
offline_ahc,2,0.11066694719124763,0.3821292775665399
offline_ahc,2,0.11571638964864296,0.3654545454545455
offline_ahc,2,0.12076583210603829,0.3519163763066202
offline_ahc,2,0.12560488112770882,0.3500837520938023
offline_ahc,2,0.13065432358510415,0.3462157809983897
offline_ahc,2,0.13570376604249948,0.34108527131782945
offline_ahc,2,0.1407532084998948,0.3393124065769806
offline_ahc,2,0.14580265095729014,0.33044733044733043
offline_ahc,2,0.15085209341468547,0.32357043235704325
offline_ahc,2,0.1559015358720808,0.3184885290148448
offline_ahc,2,0.1609509783294761,0.31633986928104574
offline_ahc,2,0.16600042078687144,0.3105196451204056
offline_ahc,2,0.17083946980854198,0.3054187192118227
offline_ahc,2,0.1758889122659373,0.3050239234449761
offline_ahc,2,0.18093835472333264,0.2988372093023256
offline_ahc,2,0.18598779718072797,0.29751131221719457
offline_ahc,2,0.1910372396381233,0.29515418502202645
offline_ahc,2,0.19608668209551863,0.28969957081545067
offline_ahc,2,0.20113612455291394,0.2897489539748954
offline_ahc,2,0.20618556701030927,0.28877551020408165
offline_ahc,2,0.2110246160319798,0.2901296111665005
offline_ahc,2,0.21607405848937514,0.2872444011684518
offline_ahc,2,0.22112350094677047,0.2825880114176974
offline_ahc,2,0.2261729434041658,0.28093023255813954
offline_ahc,2,0.23122238586156113,0.2802547770700637
offline_ahc,2,0.23627182831895646,0.27604630454140694
offline_ahc,2,0.24132127077635177,0.27550130775937226
offline_ahc,2,0.2463707132337471,0.27241673783091375
offline_ahc,2,0.25120976225541763,0.26884422110552764
offline_ahc,2,0.25625920471281294,0.2660098522167488
offline_ahc,2,0.2613086471702083,0.2640901771336554
offline_ahc,2,0.2663580896276036,0.26066350710900477
offline_ahc,2,0.27140753208499896,0.2565891472868217
offline_ahc,2,0.27645697454239426,0.2534246575342466
offline_ahc,2,0.2815064169997896,0.24962630792227206
offline_ahc,2,0.2865558594571849,0.24816446402349487
offline_ahc,2,0.2916053019145803,0.24386724386724387
offline_ahc,2,0.29644435093625077,0.24343506032647266
offline_ahc,2,0.3014937933936461,0.2435450104675506
offline_ahc,2,0.30654323585104143,0.24090597117364448
offline_ahc,2,0.3115926783084368,0.23902768399729912
offline_ahc,2,0.3166421207658321,0.2372093023255814
offline_ahc,2,0.32169156322322745,0.2380640941792021
offline_ahc,2,0.32674100568062275,0.23631680618158404
offline_ahc,2,0.3317904481380181,0.23715916296766013
offline_ahc,2,0.3366294971596886,0.235625
offline_ahc,2,0.34167893961708395,0.23275862068965517
offline_ahc,2,0.34672838207447926,0.23118932038834952
offline_ahc,2,0.3517778245318746,0.23205741626794257
offline_ahc,2,0.3568272669892699,0.23231132075471697
offline_ahc,2,0.3618767094466653,0.23197674418604652
offline_ahc,2,0.3669261519040606,0.2305045871559633
offline_ahc,2,0.37197559436145594,0.22963800904977374
offline_ahc,2,0.3768146433831264,0.22780569514237856
offline_ahc,2,0.3818640858405218,0.22589531680440772
offline_ahc,2,0.3869135282979171,0.2267536704730832
offline_ahc,2,0.39196297075531245,0.22544283413848631
offline_ahc,2,0.39701241321270775,0.22522522522522523
offline_ahc,2,0.4020618556701031,0.2239665096807954
offline_ahc,2,0.4071112981274984,0.22377260981912145
offline_ahc,2,0.41216074058489377,0.22358346094946402
offline_ahc,2,0.41699978960656425,0.22300706357214933
offline_ahc,2,0.4220492320639596,0.2213359920239282
offline_ahc,2,0.4270986745213549,0.22118226600985222
offline_ahc,2,0.4321481169787503,0.22054527750730282
offline_ahc,2,0.4371975594361456,0.21944177093359
offline_ahc,2,0.44224700189354094,0.21788772597526165
offline_ahc,2,0.44729644435093624,0.21777986829727186
offline_ahc,2,0.4523458868083316,0.2186046511627907
offline_ahc,2,0.4573953292657269,0.21849126034958602
offline_ahc,2,0.46223437828739744,0.21802457897132455
offline_ahc,2,0.46728382074479274,0.21701936064835659
offline_ahc,2,0.4723332632021881,0.2173719376391982
offline_ahc,2,0.4773827056595834,0.21683561040105773
offline_ahc,2,0.48243214811697877,0.2158744003488879
offline_ahc,2,0.48748159057437407,0.21622788088044886
offline_ahc,2,0.4925310330317694,0.21657411362665527
offline_ahc,2,0.49758047548916473,0.21691331923890064
offline_ahc,2,0.5024195245108353,0.2152428810720268
offline_ahc,2,0.5074689669682306,0.21393034825870647
offline_ahc,2,0.5125184094256259,0.2138752052545156
offline_ahc,2,0.5175678518830212,0.2146341463414634
offline_ahc,2,0.5226172943404166,0.21457326892109502
offline_ahc,2,0.527666736797812,0.215311004784689
offline_ahc,2,0.5327161792552072,0.21524486571879936
offline_ahc,2,0.5377656217126026,0.21517996870109546
offline_ahc,2,0.5426046707342731,0.2159751841799147
offline_ahc,2,0.5476541131916685,0.21667306953515175
offline_ahc,2,0.5527035556490637,0.21659687856870954
offline_ahc,2,0.5577529981064591,0.21652206714447378
offline_ahc,2,0.5628024405638544,0.21757009345794392
offline_ahc,2,0.5678518830212498,0.21711745090774362
offline_ahc,2,0.572901325478645,0.21777451340433346
offline_ahc,2,0.5779507679360404,0.21732799417546414
offline_ahc,2,0.5830002103934357,0.217971851317214
offline_ahc,2,0.5878392594151063,0.21832498210450965
