recording,method,latency_budget_ms,ablation,seed,der,miss,false_alarm,confusion,jer,der_no_overlap,der_collar250ms,overlap_miss_floor,n_speakers_true,n_speakers_pred,speaker_count_error,latency_median_ms,latency_p95_ms,latency_max_ms,latency_first_ms,n_decisions,turn_accuracy,duration_s,overlap_fraction,embed_s,cluster_s,total_s,rtf,extra_mean_query_size
test_000_1010,online,500.0,noncausal,0,0.153442852149598,0.0527787486892694,0.018350227193289,0.0823138762670395,0.2280044852583716,0.1111957349581111,0.0547500541008439,0.0410695560992659,5.0,6.0,1.0,500.0,500.0,500.0,500.0,221.0,0.927536231884058,60.0,0.0428285037361035,0.0485012999852187,0.038279300002614,0.1008317999949213,0.0016805299999153,2.8642533936651584
test_000_1011,online,500.0,noncausal,0,0.1909120102761721,0.0855812459858702,0.0208734746307,0.0844572896596018,0.5176276736478166,0.0862201693610469,0.1168205539943797,0.0828516377649325,3.0,3.0,0.0,500.0,500.0,500.0,500.0,233.0,0.931372549019608,60.0,0.0903361344537815,0.0517664000217337,0.0398787999874912,0.1057010999938938,0.0017616849998982,2.9098712446351933
test_000_1012,online,500.0,noncausal,0,0.4212135106220388,0.1242549289316827,0.0221610881858474,0.2747974935045086,0.6953178537223481,0.3960894980850635,0.37640325775919,0.1208925569310713,2.0,2.0,0.0,500.0,500.0,500.0,500.0,235.0,0.6329787234042553,60.0,0.1375173852573018,0.0488201999978628,0.0438146999804303,0.108036399964476,0.0018006066660746,2.970212765957447
test_000_1013,online,500.0,noncausal,0,0.14305507447177,0.0481468652580533,0.0223415310010391,0.0725666782126775,0.4013057049273257,0.1047619047619047,0.0577422145328719,0.0453758226532732,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.9182692307692308,60.0,0.047532656023222,0.0502693000016734,0.0439332000096328,0.1101782000041566,0.0018363033334026,2.9066666666666667
test_000_1014,online,500.0,noncausal,0,0.2928106649738137,0.0968100301539438,0.0172988414537375,0.1787017933661323,0.992800167231882,0.1632772780602268,0.1083180987202925,0.094588160609427,5.0,6.0,1.0,500.0,500.0,500.0,500.0,232.0,0.9015544041450776,60.0,0.1035933391761612,0.110788699996192,0.0422299000201746,0.1669628000236116,0.0027827133337268,2.8706896551724137
test_000_1015,online,500.0,noncausal,0,0.1803362200713194,0.0485651214128035,0.0249617931737137,0.1068093054848021,0.1663003169735807,0.1139452615900204,0.0551330798479087,0.0439803022584479,3.0,8.0,5.0,500.0,500.0,500.0,500.0,230.0,0.9154929577464788,60.0,0.0460035523978685,0.0893498999939765,0.0413627999951131,0.1450038999901153,0.0024167316665019,2.88695652173913
test_000_1016,online,500.0,noncausal,0,0.2204336399474376,0.0905059132720105,0.0226675427069645,0.1072601839684625,0.2172713782679758,0.1256873527101335,0.0972004479283314,0.0818002628120893,4.0,7.0,3.0,500.0,500.0,500.0,500.0,227.0,0.9095477386934674,60.0,0.089087656529517,0.0687421999755315,0.0431148000061512,0.1262019999849144,0.0021033666664152,2.859030837004405
test_000_1017,online,500.0,noncausal,0,0.3917407041790062,0.0771635406383678,0.02319842053307,0.2913787430075683,0.6068406765343177,0.3560751245688003,0.2925457102672292,0.0707469562356038,4.0,6.0,2.0,500.0,500.0,500.0,500.0,230.0,0.69,60.0,0.0761331444759206,0.0685578999982681,0.0447760999959427,0.1265902000013739,0.0021098366666895,2.813043478260869
test_000_1018,online,500.0,noncausal,0,0.3136206896551724,0.0667241379310344,0.0236206896551724,0.2232758620689655,0.2996626294450818,0.2341970946211229,0.1023464802795806,0.0608620689655172,2.0,4.0,2.0,500.0,500.0,500.0,500.0,222.0,0.805,60.0,0.0648063154029741,0.0691263000189792,0.0386062999896239,0.1219395000080112,0.0020323250001335,2.783783783783784
test_000_1019,online,500.0,noncausal,0,0.4539687982170409,0.0560603463055031,0.0204011657809017,0.377507286130636,0.90098756866255,0.3997719931597948,0.389725065221754,0.0488599348534201,4.0,3.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.6333333333333333,60.0,0.0513698630136986,0.0676058999961242,0.0462131000240333,0.1290189000137616,0.0021503150002293,2.893333333333333
test_000_1020,online,500.0,noncausal,0,0.2243869667450453,0.0935505542492442,0.0298958683238159,0.1009405441719852,0.3353304155742866,0.1585858585858585,0.0794392523364486,0.0843130668458179,4.0,4.0,0.0,500.0,500.0,500.0,500.0,223.0,0.9057591623036648,60.0,0.0920763022743947,0.0800533999863546,0.0441034999967087,0.1400158999895211,0.0023335983331586,2.8609865470852016
test_000_1021,online,500.0,noncausal,0,0.3576051779935275,0.1111650485436893,0.0132686084142394,0.2331715210355987,0.5662620116982301,0.2720677146311971,0.2756515613993895,0.0985436893203883,5.0,5.0,0.0,500.0,500.0,500.0,500.0,223.0,0.7675675675675676,60.0,0.1093161012385568,0.0657508000149391,0.0493773999914992,0.1297666000318713,0.0021627766671978,2.89237668161435
test_000_1022,online,500.0,noncausal,0,0.6154770075497598,0.0427247769389155,0.0250514756348661,0.547700754975978,0.9510291734327894,0.6186219739292365,0.5739773716275022,0.039293067947838,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,229.0,0.4075829383886256,60.0,0.0409001607429898,0.0911027999827638,0.0417870999954175,0.147063899989007,0.0024510649998167,2.921397379912664
test_000_1023,online,500.0,noncausal,0,0.4863241106719367,0.1141501976284585,0.0232411067193675,0.3489328063241106,0.8247631552927832,0.4403426473587599,0.4083806818181818,0.1124110671936758,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,230.0,0.5891891891891892,60.0,0.1266476665479159,0.062927299994044,0.0421234000241383,0.1214864000212401,0.0020247733336873,2.9217391304347826
test_001_1000,online,500.0,full,1,0.0950543668888109,0.0445457734128376,0.0310417397404419,0.0194668537355313,0.115954903185509,0.0573236196319018,0.0229073003639477,0.0426166257453525,2.0,2.0,0.0,500.0,500.0,500.0,500.0,225.0,0.976525821596244,60.0,0.0445136471881296,0.0477593999821692,0.0391500999976415,0.1015786999778356,0.0016929783329639,2.897777777777778
test_001_1001,online,500.0,full,1,0.2252396166134185,0.0532481363152289,0.0383386581469648,0.1336528221512247,0.5168646847877282,0.194021101992966,0.1328474018339995,0.0457933972310969,4.0,4.0,0.0,500.0,500.0,500.0,500.0,222.0,0.8480392156862745,60.0,0.0479910714285714,0.049914599978365,0.0465712999866809,0.113269199966453,0.0018878199994408,2.833333333333333
test_001_1002,online,500.0,full,1,0.26123046875,0.0812174479166666,0.01708984375,0.1629231770833333,0.2614548708973362,0.1522324865280985,0.0599810336652441,0.0771484375,2.0,3.0,1.0,500.0,500.0,500.0,500.0,230.0,0.8984771573604061,60.0,0.0835978835978836,0.0557985999912489,0.0474390999879688,0.1190427999827079,0.0019840466663784,2.8521739130434782
test_001_1003,online,500.0,full,1,0.5214618169281159,0.1063609722461644,0.0329253576969488,0.3821754869850026,0.913561634253804,0.5265855221012171,0.4676315789473684,0.0963626960868815,2.0,2.0,0.0,500.0,500.0,500.0,500.0,215.0,0.5274725274725275,60.0,0.1066386875238458,0.0522681000002194,0.0431979999993927,0.1129424000100698,0.0018823733335011,2.823255813953488
test_001_1004,online,500.0,full,1,0.2894598846355532,0.0499912602691837,0.0288411116937598,0.2106275126726096,0.5063566221654456,0.2289387833429284,0.2162045060658579,0.0445726271630833,4.0,5.0,1.0,500.0,500.0,500.0,500.0,224.0,0.8125,60.0,0.0466520307354555,0.0534715000248979,0.046477900003083,0.1147313000401482,0.0019121883340024,2.821428571428572
test_001_1005,online,500.0,full,1,0.1076263924592973,0.0363324764353042,0.0260497000856898,0.0452442159383033,0.1509401139980753,0.0793679955906669,0.0044444444444444,0.0335904027420736,2.0,2.0,0.0,500.0,500.0,500.0,500.0,231.0,0.9626168224299064,60.0,0.0347579358042206,0.0543170000019017,0.0418849000125192,0.1122588000143878,0.0018709800002397,2.9177489177489178
test_001_1006,online,500.0,full,1,0.3457735247208931,0.1097288676236044,0.0267942583732057,0.2092503987240829,0.6983531277691648,0.278838342810723,0.2430776214253291,0.1076555023923445,5.0,6.0,1.0,500.0,500.0,500.0,500.0,230.0,0.7512953367875648,60.0,0.1199285075960679,0.0635658999963197,0.0408509999979287,0.1199533999897539,0.0019992233331625,2.891304347826087
test_001_1007,online,500.0,full,1,0.3175593690414283,0.0598023920956838,0.0261743803085456,0.2315825966371988,0.5325432404820645,0.2862410246458374,0.2283737024221453,0.0533888022187554,5.0,6.0,1.0,500.0,500.0,500.0,500.0,223.0,0.7524752475247525,60.0,0.0563999267533418,0.1682763999851886,0.0457113999873399,0.2286233999766409,0.0038103899996106,2.878923766816144
test_001_1008,online,500.0,full,1,0.3115810341979184,0.0847513629605154,0.0264331736329093,0.2003964976044936,0.4301945993737032,0.2058302146937167,0.1613909942041908,0.0806211795803733,5.0,10.0,5.0,500.0,500.0,500.0,500.0,228.0,0.8258706467661692,60.0,0.0876909254267744,0.0673755000170786,0.0424146000004839,0.1263678999966941,0.0021061316666115,2.837719298245614
test_001_1009,online,500.0,full,1,0.3919835884487928,0.0875808742307085,0.0146757140602808,0.2897270001578034,0.5928530090949073,0.3598014888337469,0.3633754305396096,0.0866340539687549,3.0,3.0,0.0,500.0,500.0,500.0,500.0,235.0,0.6600985221674877,60.0,0.094851416724257,0.0588129000097978,0.0408800000150222,0.1141524000267963,0.0019025400004466,2.9574468085106385
test_001_1010,online,500.0,full,1,0.4971221838513402,0.0935701364907087,0.0226936359151455,0.3808584114454859,0.8337223553250214,0.4463681592039801,0.4035250463821892,0.0868278243709916,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,226.0,0.6010362694300518,60.0,0.095083738519719,0.0470414999872446,0.0390334000112488,0.1008845999895129,0.0016814099998252,2.871681415929204
test_001_1011,online,500.0,full,1,0.1303559657218193,0.0980553724456163,0.025049439683586,0.007251153592617,0.1412314055651842,0.0490550864495375,0.0597345132743362,0.0901450230718523,2.0,2.0,0.0,500.0,500.0,500.0,500.0,225.0,0.9948453608247424,60.0,0.0990762543017569,0.0510141999984625,0.0415297000145074,0.109348800004227,0.0018224800000704,2.88
test_001_1012,online,500.0,full,1,0.2816879231617068,0.1143127066603684,0.0236183278223901,0.1437568886789482,0.4313697493702088,0.1561543172075933,0.1147826086956521,0.1143127066603684,5.0,8.0,3.0,500.0,500.0,500.0,500.0,231.0,0.8776595744680851,60.0,0.1290666666666666,0.0429623000090941,0.0426898000005167,0.1005072999978438,0.0016751216666307,2.9047619047619047
test_001_1013,online,500.0,full,1,0.0887125856473133,0.0358817165524702,0.0320952037504507,0.0207356653443923,0.1148944952918523,0.0666793313069908,0.0179521276595744,0.0254237288135593,2.0,2.0,0.0,500.0,500.0,500.0,500.0,221.0,0.9764150943396226,60.0,0.0260869565217391,0.0472813000087626,0.0420146000105887,0.1043237000121735,0.0017387283335362,2.8642533936651584
test_001_1014,online,500.0,full,1,0.1728732490604714,0.0702084045097369,0.0310898530919029,0.0715749914588315,0.1646263793376561,0.1073512252042007,0.044812362030905,0.0608131192347113,2.0,3.0,1.0,500.0,500.0,500.0,500.0,225.0,0.927536231884058,60.0,0.064750818479447,0.0468178000010084,0.0408220999815966,0.1041689999692607,0.0017361499994876,2.848888888888889
test_001_1015,online,500.0,full,1,0.1678856382978723,0.0779587765957446,0.0254321808510638,0.0644946808510638,0.1700493661460392,0.1012461059190031,0.0690962713292605,0.0731382978723404,2.0,3.0,1.0,500.0,500.0,500.0,500.0,228.0,0.9306930693069309,60.0,0.078909612625538,0.0527169000124558,0.0411817000131122,0.1088127000257372,0.0018135450004289,2.921052631578948
test_001_1016,online,500.0,full,1,0.3792991563919533,0.1132381570408825,0.0176833225178455,0.2483776768332251,0.7216162033168699,0.2548613984278031,0.2624788494077834,0.1078844905905256,3.0,4.0,1.0,500.0,500.0,500.0,500.0,223.0,0.7777777777777778,60.0,0.1209310783778868,0.0476416000165045,0.0422633000125642,0.1053263000503648,0.0017554383341727,2.8295964125560538
test_001_1017,online,500.0,full,1,0.5125292348813899,0.0751754092883394,0.0190444370197126,0.4183093885733377,0.8691959327065474,0.4557453416149068,0.4266375545851528,0.0696625459405279,5.0,5.0,0.0,500.0,500.0,500.0,500.0,226.0,0.5693069306930693,60.0,0.0748787933201652,0.0483416999923065,0.0442796999996062,0.1157213999831583,0.0019286899997193,2.902654867256637
test_001_1018,online,500.0,full,1,0.3816349031343519,0.1015908017010552,0.015120491415971,0.2649236100173255,0.6891530506807813,0.3103110937194286,0.2436596349845935,0.0974956686092298,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,232.0,0.7277486910994765,60.0,0.1080279232111692,0.0506181000091601,0.0476782000041566,0.1141384000075049,0.0019023066667917,2.875
test_001_1019,online,500.0,full,1,0.3564890487087283,0.1015037593984962,0.0127492644655116,0.2422360248447205,0.5580152541067035,0.2951082598235766,0.2548837209302325,0.092350441320693,5.0,7.0,2.0,500.0,500.0,500.0,500.0,223.0,0.7395833333333334,60.0,0.1017468035296236,0.0529193999827839,0.0443213999969884,0.1130628999962937,0.0018843816666048,2.874439461883408
test_001_1020,online,500.0,full,1,0.2499568742452993,0.0886665516646541,0.0331205796101431,0.128169742970502,0.5060619392968819,0.1865841073271414,0.1376497578383889,0.0821114369501466,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,219.0,0.8638743455497382,60.0,0.0894568690095846,0.0493142000050284,0.0452710000099614,0.1091377999982796,0.0018189633333046,2.863013698630137
test_001_1021,online,500.0,full,1,0.3547075383171723,0.1207381920550516,0.0200187675946199,0.2139505786675007,0.6397208005142695,0.233428222854819,0.2856542743121193,0.1154207069127306,4.0,3.0,-1.0,500.0,500.0,500.0,500.0,230.0,0.8052631578947368,60.0,0.1304809052333805,0.0462396999937482,0.0473028999986127,0.1094578999909572,0.0018242983331826,2.930434782608696
test_001_1022,online,500.0,full,1,0.1231713072203869,0.1000471920717319,0.0124272455560799,0.0106968695925751,0.132234243752521,0.0351251698039976,0.0535532478110364,0.0946987572754444,2.0,2.0,0.0,500.0,500.0,500.0,500.0,232.0,0.9948979591836736,60.0,0.1046046915725456,0.049996200017631,0.0481071999820414,0.1142017999954987,0.0019033633332583,2.939655172413793
test_001_1023,online,500.0,full,1,0.1748041993001166,0.071154807532078,0.0168305282452924,0.0868188635227462,0.1777510461517896,0.0994062440145566,0.0288350634371395,0.0649891684719213,2.0,3.0,1.0,500.0,500.0,500.0,500.0,227.0,0.9447236180904522,60.0,0.0695063268579575,0.0496182999922893,0.0451690999907441,0.1121935999835841,0.0018698933330597,2.9030837004405288
test_001_1000,online,500.0,no_bounded_window,1,0.1290775166608207,0.0445457734128376,0.0310417397404419,0.0534900035075412,0.1859692692067457,0.0945168711656441,0.0423892100192678,0.0426166257453525,2.0,2.0,0.0,500.0,500.0,500.0,500.0,225.0,0.9389671361502347,60.0,0.0445136471881296,0.0836918999848421,0.0738937999994959,0.1720877999905496,0.0028681299998424,1.0
test_001_1001,online,500.0,no_bounded_window,1,0.2532836350727724,0.0532481363152289,0.0383386581469648,0.1616968406105786,0.5824913105766857,0.2196170379054318,0.1152127909710792,0.0457933972310969,4.0,4.0,0.0,500.0,500.0,500.0,500.0,222.0,0.8284313725490197,60.0,0.0479910714285714,0.25584590001381,0.0316601999802514,0.3017262000066694,0.0050287700001111,1.0
test_001_1002,online,500.0,no_bounded_window,1,0.2898763020833333,0.0812174479166666,0.01708984375,0.1915690104166666,0.302247910814802,0.2117013086989992,0.1247036510194404,0.0771484375,2.0,3.0,1.0,500.0,500.0,500.0,500.0,230.0,0.8274111675126904,60.0,0.0835978835978836,0.1090142000175546,0.0303604000073391,0.1542926000256557,0.0025715433337609,1.0
test_001_1003,online,500.0,no_bounded_window,1,0.2471987588346836,0.1063609722461644,0.0329253576969488,0.1079124288915704,0.3486621816087959,0.186846038863976,0.1126315789473684,0.0963626960868815,2.0,3.0,1.0,500.0,500.0,500.0,500.0,215.0,0.8846153846153846,60.0,0.1066386875238458,0.0979010000010021,0.0378924000251572,0.1502637000230606,0.0025043950003843,1.0
test_001_1004,online,500.0,no_bounded_window,1,0.3113092116762804,0.0499912602691837,0.0288411116937598,0.2324768397133368,0.6847526787810773,0.2567645365572826,0.231369150779896,0.0445726271630833,4.0,4.0,0.0,500.0,500.0,500.0,500.0,224.0,0.7836538461538461,60.0,0.0466520307354555,0.0942412000149488,0.0315032999787945,0.1421962000022176,0.0023699366667036,1.0
test_001_1005,online,500.0,no_bounded_window,1,0.1561268209083119,0.0363324764353042,0.0260497000856898,0.0937446443873179,0.2550854985565178,0.1313613815910343,0.0357777777777777,0.0335904027420736,2.0,2.0,0.0,500.0,500.0,500.0,500.0,231.0,0.9158878504672896,60.0,0.0347579358042206,0.1080400999926496,0.0352147000085096,0.1579715000116266,0.0026328583335271,1.0
test_001_1006,online,500.0,no_bounded_window,1,0.2625199362041467,0.1097288676236044,0.0267942583732057,0.1259968102073365,0.8318335693061144,0.1844029244516653,0.1413980935088515,0.1076555023923445,5.0,5.0,0.0,500.0,500.0,500.0,500.0,230.0,0.8601036269430051,60.0,0.1199285075960679,0.1007283999933861,0.0664294000016525,0.1841032000083942,0.0030683866668065,1.0
test_001_1007,online,500.0,no_bounded_window,1,0.3671346853874155,0.0598023920956838,0.0261743803085456,0.281157912983186,0.6242528921597916,0.330487094896177,0.2627450980392157,0.0533888022187554,5.0,6.0,1.0,500.0,500.0,500.0,500.0,223.0,0.7079207920792079,60.0,0.0563999267533418,0.1237873000209219,0.0291955999855417,0.1668706999917049,0.002781178333195,1.0
test_001_1008,online,500.0,no_bounded_window,1,0.324301999008756,0.0847513629605154,0.0264331736329093,0.2131174624153312,0.489903362981855,0.2718140634232814,0.1914846188140882,0.0806211795803733,5.0,7.0,2.0,500.0,500.0,500.0,500.0,228.0,0.7711442786069652,60.0,0.0876909254267744,0.060264100000495,0.0280315999989397,0.1022572999936528,0.0017042883332275,1.0
test_001_1009,online,500.0,no_bounded_window,1,0.2425437904371153,0.0875808742307085,0.0146757140602808,0.1402872021461259,0.4080244527629927,0.1803779347203664,0.166475315729047,0.0866340539687549,3.0,4.0,1.0,500.0,500.0,500.0,500.0,235.0,0.8423645320197044,60.0,0.094851416724257,0.0566980000003241,0.0285334000072907,0.1020733999903313,0.0017012233331721,1.0
test_001_1010,online,500.0,no_bounded_window,1,0.4359480348626871,0.0935701364907087,0.0226936359151455,0.3196842624568327,0.8049509783950116,0.4007960199004975,0.3464749536178108,0.0868278243709916,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,226.0,0.6424870466321243,60.0,0.095083738519719,0.0581380999938119,0.0269620000035502,0.0989528999780304,0.0016492149996338,1.0
test_001_1011,online,500.0,no_bounded_window,1,0.2048450889914304,0.0980553724456163,0.025049439683586,0.081740276862228,0.2663065723557264,0.1357056694813027,0.0986725663716814,0.0901450230718523,2.0,3.0,1.0,500.0,500.0,500.0,500.0,225.0,0.9123711340206184,60.0,0.0990762543017569,0.0700349000107962,0.0275185999926179,0.1134929999825544,0.0018915499997092,1.0
test_001_1012,online,500.0,no_bounded_window,1,0.331758778145174,0.1143127066603684,0.0236183278223901,0.1938277436624153,0.5880674674198346,0.2498469075321494,0.1798757763975155,0.1143127066603684,5.0,6.0,1.0,500.0,500.0,500.0,500.0,231.0,0.7925531914893617,60.0,0.1290666666666666,0.0612277000036556,0.0278601000027265,0.1029063000169117,0.0017151050002818,1.0
test_001_1013,online,500.0,no_bounded_window,1,0.1471330688784709,0.0358817165524702,0.0320952037504507,0.0791561485755499,0.2048339619655527,0.1282294832826747,0.0511968085106383,0.0254237288135593,2.0,3.0,1.0,500.0,500.0,500.0,500.0,221.0,0.9198113207547168,60.0,0.0260869565217391,0.0668699000088963,0.0274075999914202,0.1080913000041619,0.001801521666736,1.0
test_001_1014,online,500.0,no_bounded_window,1,0.183293474547318,0.0702084045097369,0.0310898530919029,0.0819952169456781,0.2185547194148213,0.1374951380785686,0.0679911699779249,0.0608131192347113,2.0,3.0,1.0,500.0,500.0,500.0,500.0,225.0,0.9033816425120772,60.0,0.064750818479447,0.0568238999985624,0.0290143000020179,0.1004408999870065,0.0016740149997834,1.0
test_001_1015,online,500.0,no_bounded_window,1,0.2174202127659574,0.0779587765957446,0.0254321808510638,0.1140292553191489,0.2506439662067127,0.1592679127725856,0.1215504529176321,0.0731382978723404,2.0,3.0,1.0,500.0,500.0,500.0,500.0,228.0,0.8762376237623762,60.0,0.078909612625538,0.0601848000078462,0.02718500001356,0.1013605000043753,0.0016893416667395,1.0
test_001_1016,online,500.0,no_bounded_window,1,0.3655094094743673,0.1132381570408825,0.0176833225178455,0.2345879299156392,0.5287515086594944,0.241414977244518,0.2535956006768189,0.1078844905905256,3.0,5.0,2.0,500.0,500.0,500.0,500.0,223.0,0.798941798941799,60.0,0.1209310783778868,0.0603343999828211,0.0258150000008754,0.1013934999937191,0.0016898916665619,1.0
test_001_1017,online,500.0,no_bounded_window,1,0.5170397594386903,0.0751754092883394,0.0190444370197126,0.4228199131306381,0.8892462338566338,0.4730201863354037,0.4283842794759825,0.0696625459405279,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,226.0,0.5495049504950495,60.0,0.0748787933201652,0.0679371999867726,0.0261790000076871,0.1078885000024456,0.0017981416667074,1.0
test_001_1018,online,500.0,no_bounded_window,1,0.4386517561820759,0.1015908017010552,0.015120491415971,0.3219404630650496,0.794248641104969,0.3729211504597926,0.290590187248163,0.0974956686092298,5.0,5.0,0.0,500.0,500.0,500.0,500.0,232.0,0.675392670157068,60.0,0.1080279232111692,0.0619889000081457,0.0276675000204704,0.103690700023435,0.0017281783337239,1.0
test_001_1019,online,500.0,no_bounded_window,1,0.3002615233736515,0.1015037593984962,0.0127492644655116,0.1860084995096436,0.5109055887238767,0.2435846030473135,0.2009302325581395,0.092350441320693,5.0,6.0,1.0,500.0,500.0,500.0,500.0,223.0,0.7916666666666666,60.0,0.1017468035296236,0.0626086000120267,0.0278289999987464,0.1042457000003196,0.0017374283333386,1.0
test_001_1020,online,500.0,no_bounded_window,1,0.2867000172503018,0.0886665516646541,0.0331205796101431,0.1649128859755045,0.5738666277441964,0.2412796697626419,0.1687484068315065,0.0821114369501466,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,219.0,0.806282722513089,60.0,0.0894568690095846,0.0615255000011529,0.0263572999974712,0.101468599983491,0.0016911433330581,1.0
test_001_1021,online,500.0,no_bounded_window,1,0.3797309978104473,0.1207381920550516,0.0200187675946199,0.2389740381607757,0.6803554866556021,0.2960553070353802,0.2888048729258559,0.1154207069127306,4.0,4.0,0.0,500.0,500.0,500.0,500.0,230.0,0.7473684210526316,60.0,0.1304809052333805,0.0624272999993991,0.0280895000032614,0.1047961000003852,0.001746601666673,1.0
test_001_1022,online,500.0,no_bounded_window,1,0.1492842535787321,0.1000471920717319,0.0124272455560799,0.0368098159509202,0.1862773591872397,0.0673394139336309,0.0696395846059865,0.0946987572754444,2.0,2.0,0.0,500.0,500.0,500.0,500.0,232.0,0.9642857142857144,60.0,0.1046046915725456,0.0631872999947518,0.0281350000004749,0.1072644999949261,0.0017877416665821,1.0
test_001_1023,online,500.0,no_bounded_window,1,0.153474420929845,0.071154807532078,0.0168305282452924,0.0654890851524745,0.2191618472737255,0.1017046542807891,0.0382929642445213,0.0649891684719213,2.0,2.0,0.0,500.0,500.0,500.0,500.0,227.0,0.9447236180904522,60.0,0.0695063268579575,0.0602828999981284,0.0264180000231135,0.1021555000334046,0.0017025916672234,1.0
test_001_1000,online,500.0,no_spawn,1,0.4698351455629603,0.0445457734128376,0.0310417397404419,0.3942476324096808,0.8789818863210493,0.4670245398773006,0.4196103618068936,0.0426166257453525,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.568075117370892,60.0,0.0445136471881296,0.0599477000068873,0.0438116999866906,0.1187692999665159,0.0019794883327752,2.897777777777778
test_001_1001,online,500.0,no_spawn,1,0.6918707845225417,0.0532481363152289,0.0383386581469648,0.6002839900603479,1.2096281202241468,0.6805392731535757,0.6423700916999765,0.0457933972310969,4.0,1.0,-3.0,500.0,500.0,500.0,500.0,222.0,0.3578431372549019,60.0,0.0479910714285714,0.0643263999954797,0.0450844000151846,0.1246120000141672,0.0020768666669027,2.833333333333333
test_001_1002,online,500.0,no_spawn,1,0.5123697916666666,0.0812174479166666,0.01708984375,0.4140625,0.9272141706924316,0.514626635873749,0.4954954954954955,0.0771484375,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,230.0,0.5025380710659898,60.0,0.0835978835978836,0.0629074999887961,0.0427479000063613,0.1201922000036574,0.0020032033333942,2.8521739130434782
